,category,accession,file_index
9189,plant,NW_009348642.1,1
9190,plant,NW_009348643.1,1
9191,plant,NW_009348644.1,1
9192,plant,NW_009348645.1,1
9193,plant,NW_009348646.1,1
9194,plant,NW_009348647.1,1
9195,plant,NW_009348648.1,1
9196,plant,NW_009348649.1,1
9197,plant,NW_009348650.1,1
9198,plant,NW_009348651.1,1
9199,plant,NW_009348652.1,1
9200,plant,NW_009348653.1,1
9201,plant,NW_009348654.1,1
9202,plant,NW_009348655.1,1
9203,plant,NW_009348656.1,1
9204,plant,NW_009348657.1,1
9205,plant,NW_009348658.1,1
9206,plant,NW_009348659.1,1
9207,plant,NW_009348660.1,1
9208,plant,NW_009348661.1,1
9209,plant,NW_009348662.1,1
9210,plant,NW_009348663.1,1
9211,plant,NW_009348664.1,1
9212,plant,NW_009348665.1,1
9213,plant,NW_009348666.1,1
9214,plant,NW_009348667.1,1
9215,plant,NW_009348668.1,1
9216,plant,NW_009348670.1,1
9217,plant,NW_009348671.1,1
9218,plant,NW_009348672.1,1
9219,plant,NW_009348673.1,1
9220,plant,NW_009348674.1,1
9221,plant,NW_009348675.1,1
9222,plant,NW_009348676.1,1
9223,plant,NW_009348677.1,1
9224,plant,NW_009348678.1,1
9225,plant,NW_009348679.1,1
9226,plant,NW_009348680.1,1
9227,plant,NW_009348681.1,1
9228,plant,NW_009348682.1,1
9229,plant,NW_009348683.1,1
9230,plant,NW_009348684.1,1
9231,plant,NW_009348685.1,1
9232,plant,NW_009348686.1,1
9233,plant,NW_009348687.1,1
9234,plant,NW_009348688.1,1
9235,plant,NW_009348689.1,1
9236,plant,NW_009348690.1,1
9237,plant,NW_009348691.1,1
9238,plant,NW_009348693.1,1
9239,plant,NW_009348694.1,1
9240,plant,NW_009348695.1,1
9241,plant,NW_009348696.1,1
9242,plant,NW_009348697.1,1
9243,plant,NW_009348698.1,1
9244,plant,NW_009348699.1,1
9245,plant,NW_009348700.1,1
9246,plant,NW_009348701.1,1
9247,plant,NW_009348702.1,1
9248,plant,NW_009348704.1,1
9249,plant,NW_009348705.1,1
9250,plant,NW_009348706.1,1
9251,plant,NW_009348707.1,1
9252,plant,NW_009348708.1,1
9253,plant,NW_009348709.1,1
9254,plant,NW_009348710.1,1
9255,plant,NW_009348711.1,1
9256,plant,NW_009348712.1,1
9257,plant,NW_009348713.1,1
9258,plant,NW_009348715.1,1
9259,plant,NW_009348716.1,1
9260,plant,NW_009348717.1,1
9261,plant,NW_009348718.1,1
9262,plant,NW_009348719.1,1
9263,plant,NW_009348720.1,1
9264,plant,NW_009348721.1,1
9265,plant,NW_009348722.1,1
9266,plant,NW_009348723.1,1
9267,plant,NW_009348724.1,1
9268,plant,NW_009348726.1,1
9269,plant,NW_009348728.1,1
9270,plant,NW_009348729.1,1
9271,plant,NW_009348730.1,1
9272,plant,NW_009348731.1,1
9273,plant,NW_009348732.1,1
9274,plant,NW_009348733.1,1
9275,plant,NW_009348735.1,1
9276,plant,NW_009348736.1,1
9277,plant,NW_009348737.1,1
9278,plant,NW_009348738.1,1
9279,plant,NW_009348739.1,1
9280,plant,NW_009348740.1,1
9281,plant,NW_009348741.1,1
9282,plant,NW_009348742.1,1
9283,plant,NW_009348743.1,1
9284,plant,NW_009348744.1,1
9285,plant,NW_009348745.1,1
9286,plant,NW_009348746.1,1
9287,plant,NW_009348747.1,1
9288,plant,NW_009348748.1,1
9289,plant,NW_009348749.1,1
9290,plant,NW_009348750.1,1
9291,plant,NW_009348751.1,1
9292,plant,NW_009348752.1,1
9293,plant,NW_009348753.1,1
9294,plant,NW_009348754.1,1
9295,plant,NW_009348755.1,1
9296,plant,NW_009348756.1,1
9297,plant,NW_009348757.1,1
9298,plant,NW_009348759.1,1
9299,plant,NW_009348761.1,1
9300,plant,NW_009348762.1,1
9301,plant,NW_009348763.1,1
9302,plant,NW_009348764.1,1
9303,plant,NW_009348765.1,1
9304,plant,NW_009348766.1,1
9305,plant,NW_009348767.1,1
9306,plant,NW_009348768.1,1
9307,plant,NW_009348770.1,1
9308,plant,NW_009348771.1,1
9309,plant,NW_009348772.1,1
9310,plant,NW_009348773.1,1
9311,plant,NW_009348774.1,1
9312,plant,NW_009348775.1,1
9313,plant,NW_009348776.1,1
9314,plant,NW_009348777.1,1
9315,plant,NW_009348778.1,1
9316,plant,NW_009348779.1,1
9317,plant,NW_009348780.1,1
9318,plant,NW_009348781.1,1
9319,plant,NW_009348782.1,1
9320,plant,NW_009348783.1,1
9321,plant,NW_009348784.1,1
9322,plant,NW_009348785.1,1
9323,plant,NW_009348786.1,1
9324,plant,NW_009348787.1,1
9325,plant,NW_009348788.1,1
9326,plant,NW_009348789.1,1
9327,plant,NW_009348790.1,1
9328,plant,NW_009348791.1,1
9329,plant,NW_009348792.1,1
9330,plant,NW_009348793.1,1
9331,plant,NW_009348795.1,1
9332,plant,NW_009348796.1,1
9333,plant,NW_009348797.1,1
9334,plant,NW_009348799.1,1
9335,plant,NW_009348800.1,1
9336,plant,NW_009348801.1,1
9337,plant,NW_009348804.1,1
9338,plant,NW_009348805.1,1
9339,plant,NW_009348806.1,1
9340,plant,NW_009348807.1,1
9341,plant,NW_009348808.1,1
9342,plant,NW_009348809.1,1
9343,plant,NW_009348810.1,1
9344,plant,NW_009348811.1,1
9345,plant,NW_009348812.1,1
9346,plant,NW_009348813.1,1
9347,plant,NW_009348814.1,1
9348,plant,NW_009348815.1,1
9349,plant,NW_009348816.1,1
9350,plant,NW_009348817.1,1
9351,plant,NW_009348818.1,1
9352,plant,NW_009348819.1,1
9353,plant,NW_009348820.1,1
9354,plant,NW_009348821.1,1
9355,plant,NW_009348822.1,1
9356,plant,NW_009348823.1,1
9357,plant,NW_009348824.1,1
9358,plant,NW_009348826.1,1
9359,plant,NW_009348827.1,1
9360,plant,NW_009348828.1,1
9361,plant,NW_009348829.1,1
9362,plant,NW_009348830.1,1
9363,plant,NW_009348831.1,1
9364,plant,NW_009348832.1,1
9365,plant,NW_009348833.1,1
9366,plant,NW_009348834.1,1
9367,plant,NW_009348835.1,1
9368,plant,NW_009348836.1,1
9369,plant,NW_009348837.1,1
9370,plant,NW_009348838.1,1
9371,plant,NW_009348839.1,1
9372,plant,NW_009348840.1,1
9373,plant,NW_009348841.1,1
9374,plant,NW_009348842.1,1
9375,plant,NW_009348843.1,1
9376,plant,NW_009348844.1,1
9377,plant,NW_009348845.1,1
9378,plant,NW_009348846.1,1
9379,plant,NW_009348847.1,1
9380,plant,NW_009348848.1,1
9381,plant,NW_009348849.1,1
9382,plant,NW_009348850.1,1
9383,plant,NW_009348851.1,1
9384,plant,NW_009348852.1,1
9385,plant,NW_009348853.1,1
9386,plant,NW_009348854.1,1
9387,plant,NW_009348855.1,1
9388,plant,NW_009348856.1,1
9389,plant,NW_009348857.1,1
9390,plant,NW_009348858.1,1
9391,plant,NW_009348859.1,1
9392,plant,NW_009348860.1,1
9393,plant,NW_009348861.1,1
9394,plant,NW_009348862.1,1
9395,plant,NW_009348863.1,1
9396,plant,NW_009348864.1,1
9397,plant,NW_009348865.1,1
9398,plant,NW_009348866.1,1
9399,plant,NW_009348867.1,1
9400,plant,NW_009348868.1,1
9401,plant,NW_009348869.1,1
9402,plant,NW_009348870.1,1
9403,plant,NW_009348871.1,1
9404,plant,NW_009348872.1,1
9405,plant,NW_009348873.1,1
9406,plant,NW_009348874.1,1
9407,plant,NW_009348875.1,1
9408,plant,NW_009348876.1,1
9409,plant,NW_009348878.1,1
9410,plant,NW_009348879.1,1
9411,plant,NW_009348880.1,1
9412,plant,NW_009348881.1,1
9413,plant,NW_009348882.1,1
9414,plant,NW_009348883.1,1
9415,plant,NW_009348884.1,1
9416,plant,NW_009348885.1,1
9417,plant,NW_009348886.1,1
9418,plant,NW_009348887.1,1
9419,plant,NW_009348888.1,1
9420,plant,NW_009348889.1,1
9421,plant,NW_009348890.1,1
9422,plant,NW_009348891.1,1
9423,plant,NW_009348892.1,1
9424,plant,NW_009348893.1,1
9425,plant,NW_009348894.1,1
9426,plant,NW_009348895.1,1
9427,plant,NW_009348896.1,1
9428,plant,NW_009348897.1,1
9429,plant,NW_009348898.1,1
9430,plant,NW_009348899.1,1
9431,plant,NW_009348900.1,1
9432,plant,NW_009348901.1,1
9433,plant,NW_009348902.1,1
9434,plant,NW_009348903.1,1
9435,plant,NW_009348904.1,1
9436,plant,NW_009348905.1,1
9437,plant,NW_009348906.1,1
9438,plant,NW_009348907.1,1
9439,plant,NW_009348908.1,1
9440,plant,NW_009348909.1,1
9441,plant,NW_009348910.1,1
9442,plant,NW_009348911.1,1
9443,plant,NW_009348912.1,1
9444,plant,NW_009348913.1,1
9445,plant,NW_009348914.1,1
9446,plant,NW_009348915.1,1
9447,plant,NW_009348916.1,1
9448,plant,NW_009348917.1,1
9449,plant,NW_009348918.1,1
9450,plant,NW_009348919.1,1
9451,plant,NW_009348920.1,1
9452,plant,NW_009348921.1,1
9453,plant,NW_009348922.1,1
9454,plant,NW_009348923.1,1
9455,plant,NW_009348924.1,1
9456,plant,NW_009348925.1,1
9457,plant,NW_009348926.1,1
9458,plant,NW_009348927.1,1
9459,plant,NW_009348928.1,1
9460,plant,NW_009348929.1,1
9461,plant,NW_009348930.1,1
9462,plant,NW_009348931.1,1
9463,plant,NW_009348932.1,1
9464,plant,NW_009348933.1,1
9465,plant,NW_009348934.1,1
9466,plant,NW_009348935.1,1
9467,plant,NW_009348936.1,1
9468,plant,NW_009348938.1,1
9469,plant,NW_009348939.1,1
9470,plant,NW_009348940.1,1
9471,plant,NW_009348941.1,1
9472,plant,NW_009348942.1,1
9473,plant,NW_009348943.1,1
9474,plant,NW_009348944.1,1
9475,plant,NW_009348945.1,1
9476,plant,NW_009348946.1,1
9477,plant,NW_009348947.1,1
9478,plant,NW_009348948.1,1
9479,plant,NW_009348949.1,1
9480,plant,NW_009348950.1,1
9481,plant,NW_009348951.1,1
9482,plant,NW_009348952.1,1
9483,plant,NW_009348953.1,1
9484,plant,NW_009348954.1,1
9485,plant,NW_009348955.1,1
9486,plant,NW_009348956.1,1
9487,plant,NW_009348957.1,1
9488,plant,NW_009348958.1,1
9489,plant,NW_009348959.1,1
9490,plant,NW_009348960.1,1
9491,plant,NW_009348961.1,1
9492,plant,NW_009348962.1,1
9493,plant,NW_009348963.1,1
9494,plant,NW_009348964.1,1
9495,plant,NW_009348965.1,1
9496,plant,NW_009348966.1,1
9497,plant,NW_009348967.1,1
9498,plant,NW_009348968.1,1
9499,plant,NW_009348969.1,1
9500,plant,NW_009348970.1,1
9501,plant,NW_009348971.1,1
9502,plant,NW_009348972.1,1
9503,plant,NW_009348973.1,1
9504,plant,NW_009348974.1,1
9505,plant,NW_009348975.1,1
9506,plant,NW_009348976.1,1
9507,plant,NW_009348977.1,1
9508,plant,NW_009348978.1,1
9509,plant,NW_009348979.1,1
9510,plant,NW_009348980.1,1
9511,plant,NW_009348982.1,1
9512,plant,NW_009348983.1,1
9513,plant,NW_009348984.1,1
9514,plant,NW_009348985.1,1
9515,plant,NW_009348986.1,1
9516,plant,NW_009348988.1,1
9517,plant,NW_009348989.1,1
9518,plant,NW_009348990.1,1
9519,plant,NW_009348991.1,1
9520,plant,NW_009348993.1,1
9521,plant,NW_009348994.1,1
9522,plant,NW_009348995.1,1
9523,plant,NW_009348996.1,1
9524,plant,NW_009348997.1,1
9525,plant,NW_009348998.1,1
9526,plant,NW_009348999.1,1
9527,plant,NW_009349000.1,1
9528,plant,NW_009349001.1,1
9529,plant,NW_009349002.1,1
9530,plant,NW_009349004.1,1
9531,plant,NW_009349005.1,1
9532,plant,NW_009349006.1,1
9533,plant,NW_009349007.1,1
9534,plant,NW_009349008.1,1
9535,plant,NW_009349009.1,1
9536,plant,NW_009349010.1,1
9537,plant,NW_009349011.1,1
9538,plant,NW_009349012.1,1
9539,plant,NW_009349013.1,1
9540,plant,NW_009349015.1,1
9541,plant,NW_009349016.1,1
9542,plant,NW_009349017.1,1
9543,plant,NW_009349018.1,1
9544,plant,NW_009349019.1,1
9545,plant,NW_009349020.1,1
9546,plant,NW_009349021.1,1
9547,plant,NW_009349022.1,1
9548,plant,NW_009349023.1,1
9549,plant,NW_009349024.1,1
9550,plant,NW_009349025.1,1
9551,plant,NW_009349027.1,1
9552,plant,NW_009349028.1,1
9553,plant,NW_009349029.1,1
9554,plant,NW_009349030.1,1
9555,plant,NW_009349032.1,1
9556,plant,NW_009349033.1,1
9557,plant,NW_009349034.1,1
9558,plant,NW_009349035.1,1
9559,plant,NW_009349036.1,1
9560,plant,NW_009349037.1,1
9561,plant,NW_009349038.1,1
9562,plant,NW_009349039.1,1
9563,plant,NW_009349040.1,1
9564,plant,NW_009349041.1,1
9565,plant,NW_009349042.1,1
9566,plant,NW_009349043.1,1
9567,plant,NW_009349044.1,1
9568,plant,NW_009349045.1,1
9569,plant,NW_009349046.1,1
9570,plant,NW_009349047.1,1
9571,plant,NW_009349049.1,1
9572,plant,NW_009349050.1,1
9573,plant,NW_009349051.1,1
9574,plant,NW_009349052.1,1
9575,plant,NW_009349053.1,1
9576,plant,NW_009349054.1,1
9577,plant,NW_009349056.1,1
9578,plant,NW_009349057.1,1
9579,plant,NW_009349058.1,1
9580,plant,NW_009349059.1,1
9581,plant,NW_009349060.1,1
9582,plant,NW_009349061.1,1
9583,plant,NW_009349062.1,1
9584,plant,NW_009349063.1,1
9585,plant,NW_009349064.1,1
9586,plant,NW_009349066.1,1
9587,plant,NW_009349067.1,1
9588,plant,NW_009349068.1,1
9589,plant,NW_009349069.1,1
9590,plant,NW_009349070.1,1
9591,plant,NW_009349071.1,1
9592,plant,NW_009349072.1,1
9593,plant,NW_009349073.1,1
9594,plant,NW_009349074.1,1
9595,plant,NW_009349075.1,1
9596,plant,NW_009349076.1,1
9597,plant,NW_009349077.1,1
9598,plant,NW_009349078.1,1
9599,plant,NW_009349079.1,1
9600,plant,NW_009349080.1,1
9601,plant,NW_009349081.1,1
9602,plant,NW_009349082.1,1
9603,plant,NW_009349083.1,1
9604,plant,NW_009349084.1,1
9605,plant,NW_009349085.1,1
9606,plant,NW_009349086.1,1
9607,plant,NW_009349087.1,1
9608,plant,NW_009349088.1,1
9609,plant,NW_009349089.1,1
9610,plant,NW_009349090.1,1
9611,plant,NW_009349091.1,1
9612,plant,NW_009349092.1,1
9613,plant,NW_009349093.1,1
9614,plant,NW_009349094.1,1
9615,plant,NW_009349095.1,1
9616,plant,NW_009349096.1,1
9617,plant,NW_009349097.1,1
9618,plant,NW_009349098.1,1
9619,plant,NW_009349099.1,1
9620,plant,NW_009349100.1,1
9621,plant,NW_009349101.1,1
9622,plant,NW_009349102.1,1
9623,plant,NW_009349103.1,1
9624,plant,NW_009349104.1,1
9625,plant,NW_009349105.1,1
9626,plant,NW_009349106.1,1
9627,plant,NW_009349107.1,1
9628,plant,NW_009349108.1,1
9629,plant,NW_009349109.1,1
9630,plant,NW_009349110.1,1
9631,plant,NW_009349111.1,1
9632,plant,NW_009349112.1,1
9633,plant,NW_009349113.1,1
9634,plant,NW_009349114.1,1
9635,plant,NW_009349115.1,1
9636,plant,NW_009349116.1,1
9637,plant,NW_009349117.1,1
9638,plant,NW_009349118.1,1
9639,plant,NW_009349120.1,1
9640,plant,NW_009349121.1,1
9641,plant,NW_009349122.1,1
9642,plant,NW_009349123.1,1
9643,plant,NW_009349124.1,1
9644,plant,NW_009349125.1,1
9645,plant,NW_009349126.1,1
9646,plant,NW_009349127.1,1
9647,plant,NW_009349128.1,1
9648,plant,NW_009349129.1,1
9649,plant,NW_009349130.1,1
9650,plant,NW_009349131.1,1
9651,plant,NW_009349132.1,1
9652,plant,NW_009349133.1,1
9653,plant,NW_009349134.1,1
9654,plant,NW_009349135.1,1
9655,plant,NW_009349137.1,1
9656,plant,NW_009349138.1,1
9657,plant,NW_009349139.1,1
9658,plant,NW_009349140.1,1
9659,plant,NW_009349141.1,1
9660,plant,NW_009349142.1,1
9661,plant,NW_009349143.1,1
9662,plant,NW_009349144.1,1
9663,plant,NW_009349145.1,1
9664,plant,NW_009349146.1,1
9665,plant,NW_009349147.1,1
9666,plant,NW_009349148.1,1
9667,plant,NW_009349149.1,1
9668,plant,NW_009349150.1,1
9669,plant,NW_009349151.1,1
9670,plant,NW_009349152.1,1
9671,plant,NW_009349153.1,1
9672,plant,NW_009349154.1,1
9673,plant,NW_009349155.1,1
9674,plant,NW_009349156.1,1
9675,plant,NW_009349157.1,1
9676,plant,NW_009349158.1,1
9677,plant,NW_009349160.1,1
9678,plant,NW_009349161.1,1
9679,plant,NW_009349162.1,1
9680,plant,NW_009349163.1,1
9681,plant,NW_009349164.1,1
9682,plant,NW_009349165.1,1
9683,plant,NW_009349166.1,1
9684,plant,NW_009349167.1,1
9685,plant,NW_009349168.1,1
9686,plant,NW_009349169.1,1
9687,plant,NW_009349170.1,1
9688,plant,NW_009349171.1,1
9689,plant,NW_009349173.1,1
9690,plant,NW_009349174.1,1
9691,plant,NW_009349175.1,1
9692,plant,NW_009349176.1,1
9693,plant,NW_009349177.1,1
9694,plant,NW_009349178.1,1
9695,plant,NW_009349179.1,1
9696,plant,NW_009349180.1,1
9697,plant,NW_009349181.1,1
9698,plant,NW_009349182.1,1
9699,plant,NW_009349183.1,1
9700,plant,NW_009349184.1,1
9701,plant,NW_009349185.1,1
9702,plant,NW_009349186.1,1
9703,plant,NW_009349188.1,1
9704,plant,NW_009349189.1,1
9705,plant,NW_009349190.1,1
9706,plant,NW_009349191.1,1
9707,plant,NW_009349192.1,1
9708,plant,NW_009349193.1,1
9709,plant,NW_009349194.1,1
9710,plant,NW_009349195.1,1
9711,plant,NW_009349196.1,1
9712,plant,NW_009349197.1,1
9713,plant,NW_009349198.1,1
9714,plant,NW_009349199.1,1
9715,plant,NW_009349200.1,1
9716,plant,NW_009349201.1,1
9717,plant,NW_009349202.1,1
9718,plant,NW_009349204.1,1
9719,plant,NW_009349205.1,1
9720,plant,NW_009349206.1,1
9721,plant,NW_009349207.1,1
9722,plant,NW_009349208.1,1
9723,plant,NW_009349209.1,1
9724,plant,NW_009349210.1,1
9725,plant,NW_009349211.1,1
9726,plant,NW_009349212.1,1
9727,plant,NW_009349213.1,1
9728,plant,NW_009349214.1,1
9729,plant,NW_009349215.1,1
9730,plant,NW_009349216.1,1
9731,plant,NW_009349217.1,1
9732,plant,NW_009349218.1,1
9733,plant,NW_009349219.1,1
9734,plant,NW_009349220.1,1
9735,plant,NW_009349221.1,1
9736,plant,NW_009349222.1,1
9737,plant,NW_009349223.1,1
9738,plant,NW_009349224.1,1
9739,plant,NW_009349225.1,1
9740,plant,NW_009349226.1,1
9741,plant,NW_009349227.1,1
9742,plant,NW_009349228.1,1
9743,plant,NW_009349229.1,1
9744,plant,NW_009349230.1,1
9745,plant,NW_009349231.1,1
9746,plant,NW_009349232.1,1
9747,plant,NW_009349233.1,1
9748,plant,NW_009349234.1,1
9749,plant,NW_009349235.1,1
9750,plant,NW_009349237.1,1
9751,plant,NW_009349238.1,1
9752,plant,NW_009349239.1,1
9753,plant,NW_009349240.1,1
9754,plant,NW_009349241.1,1
9755,plant,NW_009349242.1,1
9756,plant,NW_009349243.1,1
9757,plant,NW_009349244.1,1
9758,plant,NW_009349245.1,1
9759,plant,NW_009349246.1,1
9760,plant,NW_009349249.1,1
9761,plant,NW_009349250.1,1
9762,plant,NW_009349251.1,1
9763,plant,NW_009349252.1,1
9764,plant,NW_009349253.1,1
9765,plant,NW_009349254.1,1
9766,plant,NW_009349255.1,1
9767,plant,NW_009349256.1,1
9768,plant,NW_009349257.1,1
9769,plant,NW_009349258.1,1
9770,plant,NW_009349260.1,1
9771,plant,NW_009349261.1,1
9772,plant,NW_009349262.1,1
9773,plant,NW_009349263.1,1
9774,plant,NW_009349264.1,1
9775,plant,NW_009349265.1,1
9776,plant,NW_009349266.1,1
9777,plant,NW_009349267.1,1
9778,plant,NW_009349268.1,1
9779,plant,NW_009349269.1,1
9780,plant,NW_009349270.1,1
9781,plant,NW_009349271.1,1
9782,plant,NW_009349272.1,1
9783,plant,NW_009349273.1,1
9784,plant,NW_009349274.1,1
9785,plant,NW_009349275.1,1
9786,plant,NW_009349276.1,1
9787,plant,NW_009349277.1,1
9788,plant,NW_009349278.1,1
9789,plant,NW_009349279.1,1
9790,plant,NW_009349280.1,1
9791,plant,NW_009349281.1,1
9792,plant,NW_009349282.1,1
9793,plant,NW_009349283.1,1
9794,plant,NW_009349284.1,1
9795,plant,NW_009349285.1,1
9796,plant,NW_009349287.1,1
9797,plant,NW_009349288.1,1
9798,plant,NW_009349289.1,1
9799,plant,NW_009349290.1,1
9800,plant,NW_009349291.1,1
9801,plant,NW_009349292.1,1
9802,plant,NW_009349293.1,1
9803,plant,NW_009349294.1,1
9804,plant,NW_009349295.1,1
9805,plant,NW_009349296.1,1
9806,plant,NW_009349297.1,1
9807,plant,NW_009349298.1,1
9808,plant,NW_009349299.1,1
9809,plant,NW_009349300.1,1
9810,plant,NW_009349301.1,1
9811,plant,NW_009349302.1,1
9812,plant,NW_009349303.1,1
9813,plant,NW_009349304.1,1
9814,plant,NW_009349305.1,1
9815,plant,NW_009349306.1,1
9816,plant,NW_009349307.1,1
9817,plant,NW_009349308.1,1
9818,plant,NW_009349309.1,1
9819,plant,NW_009349310.1,1
9820,plant,NW_009349311.1,1
9821,plant,NW_009349312.1,1
9822,plant,NW_009349315.1,1
9823,plant,NW_009349316.1,1
9824,plant,NW_009349317.1,1
9825,plant,NW_009349318.1,1
9826,plant,NW_009349319.1,1
9827,plant,NW_009349320.1,1
9828,plant,NW_009349321.1,1
9829,plant,NW_009349322.1,1
9830,plant,NW_009349323.1,1
9831,plant,NW_009349324.1,1
9832,plant,NW_009349325.1,1
9833,plant,NW_009349326.1,1
9834,plant,NW_009349327.1,1
9835,plant,NW_009349329.1,1
9836,plant,NW_009349330.1,1
9837,plant,NW_009349331.1,1
9838,plant,NW_009349332.1,1
9839,plant,NW_009349333.1,1
9840,plant,NW_009349334.1,1
9841,plant,NW_009349335.1,1
9842,plant,NW_009349337.1,1
9843,plant,NW_009349338.1,1
9844,plant,NW_009349339.1,1
9845,plant,NW_009349340.1,1
9846,plant,NW_009349341.1,1
9847,plant,NW_009349342.1,1
9848,plant,NW_009349343.1,1
9849,plant,NW_009349344.1,1
9850,plant,NW_009349345.1,1
9851,plant,NW_009349346.1,1
9852,plant,NW_009349348.1,1
9853,plant,NW_009349349.1,1
9854,plant,NW_009349351.1,1
9855,plant,NW_009349352.1,1
9856,plant,NW_009349353.1,1
9857,plant,NW_009349354.1,1
9858,plant,NW_009349355.1,1
9859,plant,NW_009349356.1,1
9860,plant,NW_009349357.1,1
9861,plant,NW_009349360.1,1
9862,plant,NW_009349361.1,1
9863,plant,NW_009349362.1,1
9864,plant,NW_009349363.1,1
9865,plant,NW_009349364.1,1
9866,plant,NW_009349365.1,1
9867,plant,NW_009349366.1,1
9868,plant,NW_009349367.1,1
9869,plant,NW_009349369.1,1
9870,plant,NW_009349370.1,1
9871,plant,NW_009349371.1,1
9872,plant,NW_009349372.1,1
9873,plant,NW_009349373.1,1
9874,plant,NW_009349375.1,1
9875,plant,NW_009349376.1,1
9876,plant,NW_009349377.1,1
9877,plant,NW_009349378.1,1
9878,plant,NW_009349379.1,1
9879,plant,NW_009349380.1,1
9880,plant,NW_009349382.1,1
9881,plant,NW_009349383.1,1
9882,plant,NW_009349384.1,1
9883,plant,NW_009349385.1,1
9884,plant,NW_009349386.1,1
9885,plant,NW_009349387.1,1
9886,plant,NW_009349388.1,1
9887,plant,NW_009349389.1,1
9888,plant,NW_009349390.1,1
9889,plant,NW_009349391.1,1
9890,plant,NW_009349393.1,1
9891,plant,NW_009349394.1,1
9892,plant,NW_009349395.1,1
9893,plant,NW_009349396.1,1
9894,plant,NW_009349397.1,1
9895,plant,NW_009349398.1,1
9896,plant,NW_009349399.1,1
9897,plant,NW_009349400.1,1
9898,plant,NW_009349401.1,1
9899,plant,NW_009349402.1,1
9900,plant,NW_009349403.1,1
9901,plant,NW_009349404.1,1
9902,plant,NW_009349405.1,1
9903,plant,NW_009349406.1,1
9904,plant,NW_009349407.1,1
9905,plant,NW_009349408.1,1
9906,plant,NW_009349409.1,1
9907,plant,NW_009349410.1,1
9908,plant,NW_009349411.1,1
9909,plant,NW_009349412.1,1
9910,plant,NW_009349413.1,1
9911,plant,NW_009349414.1,1
9912,plant,NW_009349415.1,1
9913,plant,NW_009349416.1,1
9914,plant,NW_009349417.1,1
9915,plant,NW_009349418.1,1
9916,plant,NW_009349419.1,1
9917,plant,NW_009349420.1,1
9918,plant,NW_009349421.1,1
9919,plant,NW_009349422.1,1
9920,plant,NW_009349423.1,1
9921,plant,NW_009349424.1,1
9922,plant,NW_009349427.1,1
9923,plant,NW_009349429.1,1
9924,plant,NW_009349430.1,1
9925,plant,NW_009349431.1,1
9926,plant,NW_009349432.1,1
9927,plant,NW_009349433.1,1
9928,plant,NW_009349434.1,1
9929,plant,NW_009349435.1,1
9930,plant,NW_009349437.1,1
9931,plant,NW_009349438.1,1
9932,plant,NW_009349439.1,1
9933,plant,NW_009349440.1,1
9934,plant,NW_009349441.1,1
9935,plant,NW_009349442.1,1
9936,plant,NW_009349443.1,1
9937,plant,NW_009349444.1,1
9938,plant,NW_009349445.1,1
9939,plant,NW_009349446.1,1
9940,plant,NW_009349447.1,1
9941,plant,NW_009349448.1,1
9942,plant,NW_009349449.1,1
9943,plant,NW_009349450.1,1
9944,plant,NW_009349451.1,1
9945,plant,NW_009349452.1,1
9946,plant,NW_009349453.1,1
9947,plant,NW_009349455.1,1
9948,plant,NW_009349456.1,1
9949,plant,NW_009349457.1,1
9950,plant,NW_009349458.1,1
9951,plant,NW_009349459.1,1
9952,plant,NW_009349460.1,1
9953,plant,NW_009349461.1,1
9954,plant,NW_009349462.1,1
9955,plant,NW_009349464.1,1
9956,plant,NW_009349465.1,1
9957,plant,NW_009349466.1,1
9958,plant,NW_009349467.1,1
9959,plant,NW_009349468.1,1
9960,plant,NW_009349469.1,1
9961,plant,NW_009349470.1,1
9962,plant,NW_009349471.1,1
9963,plant,NW_009349472.1,1
9964,plant,NW_009349473.1,1
9965,plant,NW_009349474.1,1
9966,plant,NW_009349475.1,1
9967,plant,NW_009349476.1,1
9968,plant,NW_009349477.1,1
9969,plant,NW_009349478.1,1
9970,plant,NW_009349479.1,1
9971,plant,NW_009349480.1,1
9972,plant,NW_009349482.1,1
9973,plant,NW_009349483.1,1
9974,plant,NW_009349484.1,1
